step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio
16,0.18797356754850253,9.7071533203125,15.00589656829834,8.200974464416504,0.5303872227668762,0.7315402626991272,91.47299194335938,17003.0,8.516246795654297,1583.0,0.0,0.0,0.010759630240499973,2.0,0.0,0.0,4.673125743865967,6.623135089874268,4.030529022216797,0.9083201885223389,0.9534680247306824,99.37593841552734,4618.0,0.6025392413139343,28.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.873849868774414,12.981610298156738,7.492945194244385,0.6484696865081787,0.8066149950027466,94.01764678955078,4369.0,5.982354164123535,278.0,0.0,0.0,0.0,0.0,0.0,0.0,11.794984817504883,17.3259334564209,9.909425735473633,0.3741331100463867,0.6203991770744324,88.35807800292969,4106.0,11.64192008972168,541.0,0.0,0.0,0.0,0.0,0.0,0.0,13.486649513244629,19.70105743408203,11.37099552154541,0.19219720363616943,0.47974255681037903,84.14030456542969,3910.0,15.838174819946289,736.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9604310393333435,0.01096900925040245,0.41016262769699097,0.4722996652126312,0.117537721991539
17,0.17656788503887913,9.768778800964355,15.143267631530762,8.231160163879395,0.52174973487854,0.726485013961792,91.3277359008789,16976.0,8.656122207641602,1609.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.670126438140869,6.621472358703613,4.022303104400635,0.9083662033081055,0.9535800218582153,99.3974609375,4619.0,0.5810199975967407,27.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.950895309448242,13.146273612976074,7.536984920501709,0.639495313167572,0.8014712333679199,93.75941467285156,4357.0,6.219066143035889,289.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,11.932530403137207,17.580175399780273,9.995833396911621,0.3556302785873413,0.6085700988769531,87.75554656982422,4078.0,12.244458198547363,569.0,0.0,0.0,0.0,0.0,0.0,0.0,13.521567344665527,19.78744888305664,11.369516372680664,0.18509697914123535,0.47653210163116455,84.3985366821289,3922.0,15.579943656921387,724.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9574700593948364,0.01098733488470316,0.418403297662735,0.4608319401741028,0.12076476216316223
step,fold8/test_loss,fold8/test_mae,fold8/test_rmse,fold8/test_mard,fold8/test_r2,fold8/test_pearson,fold8/test_ega_zone_a_pct,fold8/test_ega_zone_a_count,fold8/test_ega_zone_b_pct,fold8/test_ega_zone_b_count,fold8/test_ega_zone_c_pct,fold8/test_ega_zone_c_count,fold8/test_ega_zone_d_pct,fold8/test_ega_zone_d_count,fold8/test_ega_zone_e_pct,fold8/test_ega_zone_e_count,fold8/test_horizon_15_mae,fold8/test_horizon_15_rmse,fold8/test_horizon_15_mard,fold8/test_horizon_15_r2,fold8/test_horizon_15_pearson,fold8/test_horizon_15_ega_zone_a_pct,fold8/test_horizon_15_ega_zone_a_count,fold8/test_horizon_15_ega_zone_b_pct,fold8/test_horizon_15_ega_zone_b_count,fold8/test_horizon_15_ega_zone_c_pct,fold8/test_horizon_15_ega_zone_c_count,fold8/test_horizon_15_ega_zone_d_pct,fold8/test_horizon_15_ega_zone_d_count,fold8/test_horizon_15_ega_zone_e_pct,fold8/test_horizon_15_ega_zone_e_count,fold8/test_horizon_30_mae,fold8/test_horizon_30_rmse,fold8/test_horizon_30_mard,fold8/test_horizon_30_r2,fold8/test_horizon_30_pearson,fold8/test_horizon_30_ega_zone_a_pct,fold8/test_horizon_30_ega_zone_a_count,fold8/test_horizon_30_ega_zone_b_pct,fold8/test_horizon_30_ega_zone_b_count,fold8/test_horizon_30_ega_zone_c_pct,fold8/test_horizon_30_ega_zone_c_count,fold8/test_horizon_30_ega_zone_d_pct,fold8/test_horizon_30_ega_zone_d_count,fold8/test_horizon_30_ega_zone_e_pct,fold8/test_horizon_30_ega_zone_e_count,fold8/test_horizon_45_mae,fold8/test_horizon_45_rmse,fold8/test_horizon_45_mard,fold8/test_horizon_45_r2,fold8/test_horizon_45_pearson,fold8/test_horizon_45_ega_zone_a_pct,fold8/test_horizon_45_ega_zone_a_count,fold8/test_horizon_45_ega_zone_b_pct,fold8/test_horizon_45_ega_zone_b_count,fold8/test_horizon_45_ega_zone_c_pct,fold8/test_horizon_45_ega_zone_c_count,fold8/test_horizon_45_ega_zone_d_pct,fold8/test_horizon_45_ega_zone_d_count,fold8/test_horizon_45_ega_zone_e_pct,fold8/test_horizon_45_ega_zone_e_count,fold8/test_horizon_60_mae,fold8/test_horizon_60_rmse,fold8/test_horizon_60_mard,fold8/test_horizon_60_r2,fold8/test_horizon_60_pearson,fold8/test_horizon_60_ega_zone_a_pct,fold8/test_horizon_60_ega_zone_a_count,fold8/test_horizon_60_ega_zone_b_pct,fold8/test_horizon_60_ega_zone_b_count,fold8/test_horizon_60_ega_zone_c_pct,fold8/test_horizon_60_ega_zone_c_count,fold8/test_horizon_60_ega_zone_d_pct,fold8/test_horizon_60_ega_zone_d_count,fold8/test_horizon_60_ega_zone_e_pct,fold8/test_horizon_60_ega_zone_e_count
0,0.24809754110131588,9.688246726989746,13.856185913085938,8.806137084960938,0.40909385681152344,0.6625301241874695,89.1753921508789,6813.0,10.091623306274414,771.0,0.0,0.0,0.7329843044281006,56.0,0.0,0.0,6.137119770050049,8.776390075683594,5.625509738922119,0.7627390623092651,0.8777046799659729,96.80628204345703,1849.0,2.9319372177124023,56.0,0.0,0.0,0.26178011298179626,5.0,0.0,0.0,9.689188957214355,13.645496368408203,8.805988311767578,0.4293644428253174,0.6776337027549744,89.21466064453125,1704.0,10.052355766296387,192.0,0.0,0.0,0.7329843044281006,14.0,0.0,0.0,11.072871208190918,15.360851287841797,10.072149276733398,0.2739407420158386,0.5640193819999695,85.96858215332031,1642.0,13.089005470275879,250.0,0.0,0.0,0.9424083828926086,18.0,0.0,0.0,11.853801727294922,16.394975662231445,10.720902442932129,0.16960644721984863,0.482331246137619,84.71204376220703,1618.0,14.293193817138672,273.0,0.0,0.0,0.9947643876075745,19.0,0.0,0.0
step,fold9/train_loss,fold9/val_mae,fold9/val_rmse,fold9/val_mard,fold9/val_r2,fold9/val_pearson,fold9/val_ega_zone_a_pct,fold9/val_ega_zone_a_count,fold9/val_ega_zone_b_pct,fold9/val_ega_zone_b_count,fold9/val_ega_zone_c_pct,fold9/val_ega_zone_c_count,fold9/val_ega_zone_d_pct,fold9/val_ega_zone_d_count,fold9/val_ega_zone_e_pct,fold9/val_ega_zone_e_count,fold9/val_horizon_15_mae,fold9/val_horizon_15_rmse,fold9/val_horizon_15_mard,fold9/val_horizon_15_r2,fold9/val_horizon_15_pearson,fold9/val_horizon_15_ega_zone_a_pct,fold9/val_horizon_15_ega_zone_a_count,fold9/val_horizon_15_ega_zone_b_pct,fold9/val_horizon_15_ega_zone_b_count,fold9/val_horizon_15_ega_zone_c_pct,fold9/val_horizon_15_ega_zone_c_count,fold9/val_horizon_15_ega_zone_d_pct,fold9/val_horizon_15_ega_zone_d_count,fold9/val_horizon_15_ega_zone_e_pct,fold9/val_horizon_15_ega_zone_e_count,fold9/val_horizon_30_mae,fold9/val_horizon_30_rmse,fold9/val_horizon_30_mard,fold9/val_horizon_30_r2,fold9/val_horizon_30_pearson,fold9/val_horizon_30_ega_zone_a_pct,fold9/val_horizon_30_ega_zone_a_count,fold9/val_horizon_30_ega_zone_b_pct,fold9/val_horizon_30_ega_zone_b_count,fold9/val_horizon_30_ega_zone_c_pct,fold9/val_horizon_30_ega_zone_c_count,fold9/val_horizon_30_ega_zone_d_pct,fold9/val_horizon_30_ega_zone_d_count,fold9/val_horizon_30_ega_zone_e_pct,fold9/val_horizon_30_ega_zone_e_count,fold9/val_horizon_45_mae,fold9/val_horizon_45_rmse,fold9/val_horizon_45_mard,fold9/val_horizon_45_r2,fold9/val_horizon_45_pearson,fold9/val_horizon_45_ega_zone_a_pct,fold9/val_horizon_45_ega_zone_a_count,fold9/val_horizon_45_ega_zone_b_pct,fold9/val_horizon_45_ega_zone_b_count,fold9/val_horizon_45_ega_zone_c_pct,fold9/val_horizon_45_ega_zone_c_count,fold9/val_horizon_45_ega_zone_d_pct,fold9/val_horizon_45_ega_zone_d_count,fold9/val_horizon_45_ega_zone_e_pct,fold9/val_horizon_45_ega_zone_e_count,fold9/val_horizon_60_mae,fold9/val_horizon_60_rmse,fold9/val_horizon_60_mard,fold9/val_horizon_60_r2,fold9/val_horizon_60_pearson,fold9/val_horizon_60_ega_zone_a_pct,fold9/val_horizon_60_ega_zone_a_count,fold9/val_horizon_60_ega_zone_b_pct,fold9/val_horizon_60_ega_zone_b_count,fold9/val_horizon_60_ega_zone_c_pct,fold9/val_horizon_60_ega_zone_c_count,fold9/val_horizon_60_ega_zone_d_pct,fold9/val_horizon_60_ega_zone_d_count,fold9/val_horizon_60_ega_zone_e_pct,fold9/val_horizon_60_ega_zone_e_count,fold9/diag_graph_prior_weight,fold9/diag_graph_residual_mean,fold9/diag_fusion_gate_cgm,fold9/diag_fusion_gate_cgm_guided,fold9/diag_fusion_gate_physio
1,0.2832505319078325,12.659396171569824,20.2287654876709,11.262388229370117,0.34692323207855225,0.6457561254501343,83.45050811767578,11870.0,15.537120819091797,2210.0,0.007030371576547623,1.0,1.0053430795669556,143.0,0.0,0.0,7.281755447387695,11.082806587219238,6.457828044891357,0.8046540021896362,0.8987351655960083,94.7694091796875,3370.0,4.752531051635742,169.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.834678649902344,18.132549285888672,10.456908226013184,0.4758477210998535,0.7182461023330688,84.61754608154297,3009.0,14.482564926147461,515.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,14.71359920501709,22.632028579711914,13.072885513305664,0.18064802885055542,0.5472686290740967,78.99324798583984,2809.0,19.79752540588379,704.0,0.0,0.0,1.2092238664627075,43.0,0.0,0.0,16.80755043029785,25.941953659057617,15.061932563781738,-0.0765770673751831,0.39371320605278015,75.42182159423828,2682.0,23.115859985351562,822.0,0.02812148630619049,1.0,1.434195637702942,51.0,0.0,0.0,1.0028812885284424,0.011563297361135483,0.444264680147171,0.2866976261138916,0.2690376937389374
2,0.27558475613360994,12.44775104522705,19.89849853515625,11.070586204528809,0.36807411909103394,0.6477768421173096,84.08324432373047,11960.0,14.890326499938965,2118.0,0.0,0.0,1.0264341831207275,146.0,0.0,0.0,7.227856159210205,11.00010871887207,6.420636177062988,0.8075584173202515,0.8995275497436523,94.7694091796875,3370.0,4.752531051635742,169.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.708174705505371,17.884796142578125,10.353099822998047,0.49007338285446167,0.7185438871383667,85.32058715820312,3034.0,13.751405715942383,489.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,14.472410202026367,22.257984161376953,12.855341911315918,0.20750749111175537,0.5459302663803101,79.78064727783203,2837.0,18.953880310058594,674.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.382564544677734,25.446313858032227,14.653261184692383,-0.03583252429962158,0.3924578130245209,76.46231842041016,2719.0,22.103487014770508,786.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,1.002013087272644,0.010697761550545692,0.2692512571811676,0.3250275254249573,0.4057212471961975
3,0.2732657822493107,12.362529754638672,19.75935935974121,10.998697280883789,0.3768807053565979,0.6494166851043701,84.39960479736328,12005.0,14.566929817199707,2072.0,0.0,0.0,1.0334645509719849,147.0,0.0,0.0,7.215393543243408,10.9141263961792,6.419394016265869,0.810555100440979,0.9009361267089844,94.99437713623047,3378.0,4.527559280395508,161.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.646954536437988,17.77056121826172,10.298816680908203,0.4965665340423584,0.7199971675872803,85.5455551147461,3042.0,13.498311996459961,480.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.355789184570312,22.09505844116211,12.750391960144043,0.21906691789627075,0.5467612743377686,80.11811065673828,2849.0,18.616422653198242,662.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.231985092163086,25.271059036254883,14.526182174682617,-0.021613597869873047,0.390732079744339,76.94038391113281,2736.0,21.62542152404785,769.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,1.0033550262451172,0.010083948262035847,0.274269700050354,0.3308447003364563,0.3948856294155121
4,0.27029683909086366,12.272431373596191,19.753864288330078,10.950902938842773,0.37722718715667725,0.6486881375312805,84.42070007324219,12008.0,14.53880786895752,2068.0,0.007030371576547623,1.0,1.0334645509719849,147.0,0.0,0.0,7.186551094055176,10.887603759765625,6.4016523361206055,0.8114747405052185,0.901283323764801,95.05062103271484,3380.0,4.471316337585449,159.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.59045696258545,17.77457046508789,10.281159400939941,0.4963393807411194,0.7193694710731506,85.57367706298828,3043.0,13.47019100189209,479.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.23505973815918,22.10306739807129,12.683136940002441,0.21850061416625977,0.5452870726585388,80.0618667602539,2847.0,18.672666549682617,664.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.077661514282227,25.255491256713867,14.437662124633789,-0.02035534381866455,0.38895687460899353,76.99662780761719,2738.0,21.541057586669922,766.0,0.02812148630619049,1.0,1.434195637702942,51.0,0.0,0.0,1.0053484439849854,0.009791134856641293,0.22761012613773346,0.37188246846199036,0.40050747990608215
5,0.26712785273691864,12.248763084411621,19.62717628479004,10.913814544677734,0.3851897120475769,0.6499925851821899,84.79330444335938,12061.0,14.16619873046875,2015.0,0.007030371576547623,1.0,1.0334645509719849,147.0,0.0,0.0,7.201186180114746,10.843120574951172,6.409714221954346,0.8130120635032654,0.9019880294799805,95.21935272216797,3386.0,4.302587509155273,153.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.601569175720215,17.68667221069336,10.274988174438477,0.5013084411621094,0.719831109046936,85.68616485595703,3047.0,13.357705116271973,475.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.190108299255371,21.95854949951172,12.621384620666504,0.22868674993515015,0.545382022857666,80.65241241455078,2868.0,18.082115173339844,643.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.002193450927734,25.06660270690918,14.34916877746582,-0.005149722099304199,0.3891648054122925,77.61529541015625,2760.0,20.92238426208496,744.0,0.02812148630619049,1.0,1.434195637702942,51.0,0.0,0.0,0.9998875856399536,0.009633943438529968,0.39668330550193787,0.313599556684494,0.2897171676158905
6,0.26295909854318433,12.246452331542969,19.560667037963867,10.893485069274902,0.38934940099716187,0.6523378491401672,84.99015808105469,12089.0,13.96934700012207,1987.0,0.007030371576547623,1.0,1.0264341831207275,146.0,0.007030371576547623,1.0,7.193713665008545,10.766135215759277,6.40017557144165,0.8156578540802002,0.9035035967826843,95.38807678222656,3392.0,4.1338582038879395,147.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.598424911499023,17.590251922607422,10.258757591247559,0.506730854511261,0.7229321002960205,86.05174255371094,3060.0,12.992125511169434,462.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.168639183044434,21.87999153137207,12.581761360168457,0.23419564962387085,0.5484483242034912,80.73677825927734,2871.0,17.997751235961914,640.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.0250301361084,25.02834129333496,14.333243370056152,-0.0020835399627685547,0.390634149312973,77.78402709960938,2766.0,20.7536563873291,738.0,0.02812148630619049,1.0,1.4060741662979126,50.0,0.02812148630619049,1.0,0.9894682168960571,0.009534724988043308,0.45817503333091736,0.25294214487075806,0.288882851600647
7,0.2591094366617555,12.103291511535645,19.38762664794922,10.757783889770508,0.40010565519332886,0.6592944264411926,85.38385772705078,12145.0,13.568615913391113,1930.0,0.007030371576547623,1.0,1.0334645509719849,147.0,0.007030371576547623,1.0,7.073353290557861,10.574943542480469,6.303250789642334,0.8221470713615417,0.9071389436721802,95.55680847167969,3398.0,3.9370079040527344,140.0,0.0,0.0,0.5061867237091064,18.0,0.0,0.0,11.473360061645508,17.43297576904297,10.146711349487305,0.515512228012085,0.7285904288291931,86.07986450195312,3061.0,12.964004516601562,461.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.025147438049316,21.712203979492188,12.436562538146973,0.2458958625793457,0.5568419694900513,81.38358306884766,2894.0,17.350955963134766,617.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.84130573272705,24.826641082763672,14.144611358642578,0.014002680778503418,0.4002767503261566,78.51518249511719,2792.0,20.022497177124023,712.0,0.02812148630619049,1.0,1.4060741662979126,50.0,0.02812148630619049,1.0,0.9781405925750732,0.00949864648282528,0.5153002738952637,0.2133714109659195,0.271328330039978
8,0.25322219381778316,11.980918884277344,19.171049118041992,10.685298919677734,0.4134334921836853,0.6650146245956421,85.45416259765625,12155.0,13.505342483520508,1921.0,0.007030371576547623,1.0,1.0194038152694702,145.0,0.014060743153095245,2.0,6.855217933654785,10.135647773742676,6.146290302276611,0.836616575717926,0.9147713780403137,96.06299591064453,3416.0,3.458942413330078,123.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.376053810119629,17.152294158935547,10.089934349060059,0.5309877395629883,0.7367303371429443,86.41732025146484,3073.0,12.626546859741211,449.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.976579666137695,21.55108070373535,12.428336143493652,0.25704652070999146,0.5585917234420776,81.58042907714844,2901.0,17.154104232788086,610.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.7158203125,24.67255210876465,14.07663631439209,0.026204168796539307,0.3984973430633545,77.75590515136719,2765.0,20.78177833557129,739.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9712705612182617,0.009480464272201061,0.4841466546058655,0.26435935497283936,0.25149402022361755
9,0.24734058500415523,11.845247268676758,19.024452209472656,10.580401420593262,0.42236989736557007,0.6708691120147705,85.74943542480469,12197.0,13.210066795349121,1879.0,0.007030371576547623,1.0,1.0194038152694702,145.0,0.014060743153095245,2.0,6.644967555999756,9.84250259399414,5.973503589630127,0.8459306955337524,0.919937252998352,96.34420776367188,3426.0,3.2058491706848145,114.0,0.0,0.0,0.44994378089904785,16.0,0.0,0.0,11.270675659179688,16.993450164794922,10.010016441345215,0.5396344065666199,0.7426204085350037,86.83914184570312,3088.0,12.176603317260742,433.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,13.8591890335083,21.44041633605957,12.334270477294922,0.26465702056884766,0.5624120831489563,81.664794921875,2904.0,17.069740295410156,607.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.606157302856445,24.543336868286133,14.003814697265625,0.0363774299621582,0.4016152322292328,78.14960479736328,2779.0,20.388076782226562,725.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9675688743591309,0.009469832293689251,0.4853766858577728,0.2769697606563568,0.23765359818935394
10,0.24061161292579783,11.710389137268066,18.79777717590332,10.444353103637695,0.43605273962020874,0.6793878078460693,86.1150131225586,12249.0,12.858549118041992,1829.0,0.007030371576547623,1.0,1.0053430795669556,143.0,0.014060743153095245,2.0,6.449913024902344,9.494623184204102,5.806308746337891,0.8566293120384216,0.925789475440979,96.79415130615234,3442.0,2.784026861190796,99.0,0.0,0.0,0.4218222498893738,15.0,0.0,0.0,11.107608795166016,16.74065589904785,9.8613920211792,0.5532293319702148,0.7511168122291565,87.54218292236328,3113.0,11.501687049865723,409.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.738582611083984,21.227373123168945,12.201898574829102,0.2791978716850281,0.5707551836967468,81.55230712890625,2900.0,17.182226181030273,611.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.545450210571289,24.339818954467773,13.907816886901855,0.05229216814041138,0.4105556905269623,78.57142639160156,2794.0,19.96625328063965,710.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9648693203926086,0.009469670243561268,0.5201842784881592,0.264278382062912,0.21553735435009003
11,0.23382974735813666,11.644336700439453,18.73161506652832,10.376675605773926,0.44001561403274536,0.6817712187767029,86.05174255371094,12240.0,12.91479206085205,1837.0,0.007030371576547623,1.0,1.012373447418213,144.0,0.014060743153095245,2.0,6.341220855712891,9.32813835144043,5.70927095413208,0.8616131544113159,0.9284130334854126,96.85039520263672,3444.0,2.7277839183807373,97.0,0.0,0.0,0.4218222498893738,15.0,0.0,0.0,11.01430892944336,16.644359588623047,9.775957107543945,0.558354377746582,0.7541533708572388,87.45781707763672,3110.0,11.557929992675781,411.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,13.695585250854492,21.17849349975586,12.147684097290039,0.28251367807388306,0.5729732513427734,81.49606323242188,2898.0,17.23847007751465,613.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.526230812072754,24.308767318725586,13.873785972595215,0.054708659648895264,0.4123019278049469,78.40269470214844,2788.0,20.13498306274414,716.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9595255851745605,0.009475545957684517,0.5090885758399963,0.2800154387950897,0.21089595556259155
12,0.22805789374957808,11.663437843322754,18.682205200195312,10.388165473937988,0.44296586513519287,0.6849596500396729,86.12907409667969,12251.0,12.844488143920898,1827.0,0.007030371576547623,1.0,1.0053430795669556,143.0,0.014060743153095245,2.0,6.303012847900391,9.183449745178223,5.679373741149902,0.865872859954834,0.9308589696884155,97.10348510742188,3453.0,2.502812147140503,89.0,0.0,0.0,0.3937007784843445,14.0,0.0,0.0,11.027437210083008,16.558042526245117,9.788116455078125,0.5629231929779053,0.7580448389053345,87.34532928466797,3106.0,11.69853687286377,416.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.757705688476562,21.158445358276367,12.19367504119873,0.28387147188186646,0.5754343271255493,81.60855102539062,2902.0,17.097862243652344,608.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.565595626831055,24.28816795349121,13.89150333404541,0.056310176849365234,0.4153933525085449,78.45893859863281,2790.0,20.078739166259766,714.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9532850980758667,0.00948944129049778,0.4995132386684418,0.28452450037002563,0.2159622758626938
13,0.22343007686381422,11.773618698120117,18.73847007751465,10.480022430419922,0.43960559368133545,0.6823955178260803,86.07283020019531,12243.0,12.921821594238281,1838.0,0.007030371576547623,1.0,0.9842519760131836,140.0,0.014060743153095245,2.0,6.28140926361084,9.086594581604004,5.657365322113037,0.8686871528625488,0.9322423934936523,97.24409484863281,3458.0,2.418447732925415,86.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.142143249511719,16.589445114135742,9.889472007751465,0.5612637996673584,0.756460428237915,87.17660522460938,3100.0,11.867266654968262,422.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.935430526733398,21.253143310546875,12.342997550964355,0.27744680643081665,0.5712287425994873,81.4398193359375,2896.0,17.294713973999023,615.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.735493659973145,24.393625259399414,14.030254364013672,0.04809755086898804,0.4092976152896881,78.43081665039062,2789.0,20.106861114501953,715.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.948613166809082,0.009506960399448872,0.5322954654693604,0.2638905644416809,0.20381402969360352
14,0.2164309173746104,11.888664245605469,18.833003997802734,10.557353973388672,0.433937132358551,0.6797879338264465,85.86895751953125,12214.0,13.125702857971191,1867.0,0.007030371576547623,1.0,0.9842519760131836,140.0,0.014060743153095245,2.0,6.262922763824463,9.078609466552734,5.623958110809326,0.8689178228378296,0.9324640035629272,97.44094848632812,3465.0,2.1934759616851807,78.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.228984832763672,16.67322540283203,9.938763618469238,0.5568211674690247,0.7542416453361511,87.17660522460938,3100.0,11.89538860321045,423.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,14.126773834228516,21.424053192138672,12.484867095947266,0.2657790184020996,0.56477290391922,81.0461196899414,2882.0,17.688413619995117,629.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.9359712600708,24.481019973754883,14.181828498840332,0.041264474391937256,0.40549325942993164,77.81214904785156,2767.0,20.725534439086914,737.0,0.02812148630619049,1.0,1.3779526948928833,49.0,0.05624297261238098,2.0,0.9432421922683716,0.009541107341647148,0.5939613580703735,0.21389000117778778,0.1921486258506775
