step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
4,0.24197487629659928,9.776419639587402,14.998050689697266,8.142138481140137,0.538671612739563,0.7388198375701904,91.61030578613281,15713.0,8.331389427185059,1429.0,0.0,0.0,0.05830223858356476,10.0,0.0,0.0,5.811321258544922,8.523059844970703,4.9159111976623535,0.8508211374282837,0.9230501055717468,98.06436157226562,4205.0,1.842350721359253,79.0,0.0,0.0,0.09328357875347137,4.0,0.0,0.0,9.29114818572998,13.774667739868164,7.755055904388428,0.6107721924781799,0.7836574912071228,92.65391540527344,3973.0,7.299440383911133,313.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,11.340267181396484,16.874155044555664,9.404129028320312,0.4160887598991394,0.6569992899894714,89.38899230957031,3833.0,10.564366340637207,453.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,12.66294002532959,18.778841018676758,10.493459701538086,0.2778088450431824,0.5593569278717041,86.33395385742188,3702.0,13.619403839111328,584.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,0.9888410568237305,0.011064242571592331,0.03071451000869274,0.11920291930437088,0.9905130863189697,0.9964609742164612,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.24105701075346933,9.716094017028809,14.9446439743042,8.102889060974121,0.5419512391090393,0.7404836416244507,91.59864807128906,15711.0,8.343050956726074,1431.0,0.0,0.0,0.05830223858356476,10.0,0.0,0.0,5.6749773025512695,8.299981117248535,4.821369647979736,0.8585280776023865,0.9270360469818115,98.13432312011719,4208.0,1.7723881006240845,76.0,0.0,0.0,0.09328357875347137,4.0,0.0,0.0,9.248470306396484,13.703119277954102,7.735292434692383,0.6148051619529724,0.7856834530830383,92.65391540527344,3973.0,7.299440383911133,313.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,11.310997009277344,16.864168167114258,9.394659996032715,0.41677969694137573,0.6565638184547424,89.22574615478516,3826.0,10.727611541748047,460.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,12.62993049621582,18.769765853881836,10.460235595703125,0.27850669622421265,0.5590351223945618,86.3805923461914,3704.0,13.572761535644531,582.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,0.9827989339828491,0.010978666134178638,0.042879920452833176,0.11920291930437088,0.9812350869178772,0.9907836318016052,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.23814522993532325,9.583357810974121,14.70894718170166,8.012779235839844,0.5562853813171387,0.7491487860679626,91.70942687988281,15730.0,8.238105773925781,1413.0,0.0,0.0,0.05247201770544052,9.0,0.0,0.0,5.478364944458008,7.954559326171875,4.6894121170043945,0.8700583577156067,0.9332467913627625,98.27425384521484,4214.0,1.6324626207351685,70.0,0.0,0.0,0.09328357875347137,4.0,0.0,0.0,9.112748146057129,13.423954963684082,7.650097370147705,0.6303399801254272,0.7950065732002258,93.02704620361328,3989.0,6.926306247711182,297.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,11.19456958770752,16.62607192993164,9.307141304016113,0.4331318140029907,0.6670860052108765,89.20243072509766,3825.0,10.750932693481445,461.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,12.547747611999512,18.58786392211914,10.404463768005371,0.2924233675003052,0.5679166913032532,86.33395385742188,3702.0,13.64272403717041,585.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,0.9729688167572021,0.010964267887175083,0.05114656686782837,0.11920291930437088,0.9716894626617432,0.9852200150489807,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.23369754216497113,9.534806251525879,14.620776176452637,7.970991611480713,0.5615890026092529,0.7524344325065613,91.7444076538086,15736.0,8.203125,1407.0,0.0,0.0,0.05247201770544052,9.0,0.0,0.0,5.235488414764404,7.5674333572387695,4.468331336975098,0.8823983669281006,0.9399343132972717,98.62406921386719,4229.0,1.2826491594314575,55.0,0.0,0.0,0.09328357875347137,4.0,0.0,0.0,9.053851127624512,13.2717924118042,7.592438220977783,0.6386727094650269,0.8005012273788452,93.09701538085938,3992.0,6.833022117614746,293.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.231637001037598,16.60032081604004,9.347623825073242,0.4348863959312439,0.6672291159629822,88.94589233398438,3814.0,11.030783653259277,473.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,12.618253707885742,18.603527069091797,10.475571632385254,0.29123032093048096,0.5645787119865417,86.31063842773438,3701.0,13.666044235229492,586.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,0.9630683660507202,0.011072181165218353,0.06825463473796844,0.11920291930437088,0.9720152020454407,0.9816687107086182,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.2309534562319776,9.486724853515625,14.583876609802246,7.916998863220215,0.5637991428375244,0.7541211247444153,91.90181732177734,15763.0,8.051539421081543,1381.0,0.0,0.0,0.04664178937673569,8.0,0.0,0.0,5.09961462020874,7.332821846008301,4.356226921081543,0.8895772695541382,0.9435818195343018,98.83395385742188,4238.0,1.0727611780166626,46.0,0.0,0.0,0.09328357875347137,4.0,0.0,0.0,9.012622833251953,13.171293258666992,7.547268867492676,0.6441242694854736,0.8043522834777832,93.42350769042969,4006.0,6.506530284881592,279.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.210662841796875,16.594451904296875,9.308350563049316,0.4352859854698181,0.6672512292861938,89.20243072509766,3825.0,10.774253845214844,462.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,12.62399959564209,18.65821075439453,10.456151962280273,0.28705739974975586,0.5586338043212891,86.14738464355469,3694.0,13.852612495422363,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949891209602356,0.011205841787159443,0.08251959085464478,0.11920291930437088,0.9717652797698975,0.977604866027832,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.22932426785763732,9.552578926086426,14.679835319519043,7.964430809020996,0.5580400228500366,0.7510966062545776,91.8260269165039,15750.0,8.133162498474121,1395.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.065658092498779,7.268579483032227,4.321392059326172,0.891503632068634,0.944818377494812,98.78731536865234,4236.0,1.142723798751831,49.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.012999534606934,13.214258193969727,7.540755748748779,0.641798734664917,0.8035424947738647,93.3302230834961,4002.0,6.599813461303711,283.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.320204734802246,16.72969627380371,9.391140937805176,0.4260435700416565,0.661713719367981,89.0625,3819.0,10.914178848266602,468.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,12.811452865600586,18.832382202148438,10.604434967041016,0.27368491888046265,0.5495129227638245,86.12406921386719,3693.0,13.875932693481445,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352735280990601,0.011349011212587357,0.09091702103614807,0.11920291930437088,0.9720158576965332,0.9748122692108154,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.22339711787514976,9.66635799407959,14.865692138671875,8.040294647216797,0.5467780828475952,0.7447048425674438,91.62779998779297,15716.0,8.331389427185059,1429.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.076170921325684,7.233900547027588,4.324462413787842,0.892536461353302,0.9454159140586853,98.9505615234375,4243.0,0.9794776439666748,42.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.09085750579834,13.292428016662598,7.59660530090332,0.6375482082366943,0.8015379905700684,93.19029998779297,3996.0,6.739738464355469,289.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.47764778137207,16.959470748901367,9.50192642211914,0.4101693034172058,0.651261568069458,88.87593078613281,3811.0,11.100746154785156,476.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.020752906799316,19.165428161621094,10.738187789916992,0.24776828289031982,0.5295364260673523,85.4944076538086,3666.0,14.505596160888672,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9241478443145752,0.01145886443555355,0.09257981181144714,0.11920291930437088,0.9684563279151917,0.9686986804008484,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
11,0.22037542496356258,9.679996490478516,14.933024406433105,8.053182601928711,0.5426632165908813,0.7418895959854126,91.63362884521484,15717.0,8.325559616088867,1428.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.056286811828613,7.198753833770752,4.308257102966309,0.8935781717300415,0.9459649920463562,99.02052307128906,4246.0,0.9095149040222168,39.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.125926971435547,13.321324348449707,7.625697612762451,0.6359706521034241,0.8003793954849243,93.21361541748047,3997.0,6.716418266296387,288.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.518165588378906,17.066322326660156,9.539708137512207,0.4027135968208313,0.6457490921020508,88.85261535644531,3810.0,11.124067306518555,477.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.01960277557373,19.272825241088867,10.739070892333984,0.23931419849395752,0.5222088694572449,85.44776153564453,3664.0,14.552238464355469,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083647727966309,0.011610392481088638,0.1061297357082367,0.11920291930437088,0.9716930985450745,0.9662884473800659,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.2158674218886951,9.719090461730957,15.028336524963379,8.086429595947266,0.536806583404541,0.7380751371383667,91.51702880859375,15697.0,8.442164421081543,1448.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.052041053771973,7.192542552947998,4.3036980628967285,0.8937616944313049,0.9460065364837646,98.99720001220703,4245.0,0.9328358173370361,40.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.137543678283691,13.375617980957031,7.638779163360596,0.6329972743988037,0.7983832359313965,93.37686157226562,4004.0,6.553171634674072,281.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.593320846557617,17.236644744873047,9.59917163848877,0.3907322287559509,0.6373016834259033,88.6194076538086,3800.0,11.35727596282959,487.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.093457221984863,19.381996154785156,10.804070472717285,0.23067188262939453,0.5164457559585571,85.07463073730469,3648.0,14.925373077392578,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937636017799377,0.011770674027502537,0.11824137717485428,0.11920291930437088,0.9724456667900085,0.9648639559745789,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.20874129289594037,9.864911079406738,15.335445404052734,8.195515632629395,0.5176821947097778,0.726570725440979,91.09724426269531,15625.0,8.861940383911133,1520.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.086096286773682,7.249709129333496,4.326555252075195,0.892066240310669,0.9451963901519775,98.99720001220703,4245.0,0.9328358173370361,40.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.27648639678955,13.615670204162598,7.745161056518555,0.619705855846405,0.7904303073883057,92.91045379638672,3984.0,7.019589900970459,301.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.76620864868164,17.588457107543945,9.725769996643066,0.3656071424484253,0.6209635138511658,87.98973846435547,3773.0,11.986940383911133,514.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.330855369567871,19.83443832397461,10.984572410583496,0.19433528184890747,0.4924158453941345,84.49160766601562,3623.0,15.508395195007324,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827556371688843,0.011905830353498459,0.1297350525856018,0.11920291930437088,0.9744916558265686,0.9640908241271973,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.20198939648543054,9.920576095581055,15.482369422912598,8.245638847351074,0.5083960294723511,0.7206940054893494,91.0447769165039,15616.0,8.914412498474121,1529.0,0.0,0.0,0.04081156849861145,7.0,0.0,0.0,5.092851161956787,7.291677474975586,4.332923412322998,0.8908129930496216,0.9441761374473572,98.92723846435547,4242.0,1.0027985572814941,43.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.3245267868042,13.762953758239746,7.787362575531006,0.6114339828491211,0.7847205996513367,92.7005615234375,3975.0,7.229477882385254,310.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,11.819671630859375,17.752870559692383,9.780211448669434,0.3536914587020874,0.613144040107727,88.0130615234375,3774.0,11.963619232177734,513.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.4452543258667,20.026561737060547,11.082058906555176,0.1786518096923828,0.48305246233940125,84.53824615478516,3625.0,15.461752891540527,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721590042114258,0.01204843819141388,0.13397423923015594,0.11920291930437088,0.9778011441230774,0.96396803855896,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.1951656445828859,10.03200626373291,15.637624740600586,8.345077514648438,0.49848705530166626,0.7149832248687744,90.7765884399414,15570.0,9.188432693481445,1576.0,0.0,0.0,0.034981343895196915,6.0,0.0,0.0,5.116950511932373,7.312690258026123,4.358031272888184,0.8901827335357666,0.9437918663024902,98.99720001220703,4245.0,0.9328358173370361,40.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.385445594787598,13.82303237915039,7.848587512969971,0.6080341339111328,0.7826452255249023,92.44403076171875,3964.0,7.509328365325928,322.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,11.963573455810547,17.93270492553711,9.91023063659668,0.34053099155426025,0.6048617362976074,87.54663848876953,3754.0,12.430037498474121,533.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.662053108215332,20.297969818115234,11.263461112976074,0.15623831748962402,0.46932005882263184,84.11846923828125,3607.0,15.881529808044434,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593395948410034,0.012213621288537979,0.14097754657268524,0.11920291930437088,0.97771817445755,0.9637473821640015,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.18638472079963553,10.066007614135742,15.68830394744873,8.389947891235352,0.49523109197616577,0.713473379611969,90.5317153930664,15528.0,9.43330192565918,1618.0,0.0,0.0,0.034981343895196915,6.0,0.0,0.0,5.1267595291137695,7.320878982543945,4.367837429046631,0.8899366855621338,0.9435678124427795,99.02052307128906,4246.0,0.9095149040222168,39.0,0.0,0.0,0.06996268779039383,3.0,0.0,0.0,9.398609161376953,13.859992980957031,7.873507022857666,0.605935275554657,0.7814250588417053,92.49067687988281,3966.0,7.462686538696289,320.0,0.0,0.0,0.04664178937673569,2.0,0.0,0.0,11.992940902709961,17.944059371948242,9.959511756896973,0.33969569206237793,0.6054439544677734,87.10354614257812,3735.0,12.873133659362793,552.0,0.0,0.0,0.023320894688367844,1.0,0.0,0.0,13.745721817016602,20.415870666503906,11.358935356140137,0.14640802145004272,0.46610504388809204,83.51213073730469,3581.0,16.487873077392578,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501065373420715,0.012355595827102661,0.14649902284145355,0.11920291930437088,0.9780784249305725,0.9617181420326233,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold14/test_loss,fold14/test_mae,fold14/test_rmse,fold14/test_mard,fold14/test_r2,fold14/test_pearson,fold14/test_ega_zone_a_pct,fold14/test_ega_zone_a_count,fold14/test_ega_zone_b_pct,fold14/test_ega_zone_b_count,fold14/test_ega_zone_c_pct,fold14/test_ega_zone_c_count,fold14/test_ega_zone_d_pct,fold14/test_ega_zone_d_count,fold14/test_ega_zone_e_pct,fold14/test_ega_zone_e_count,fold14/test_horizon_15_mae,fold14/test_horizon_15_rmse,fold14/test_horizon_15_mard,fold14/test_horizon_15_r2,fold14/test_horizon_15_pearson,fold14/test_horizon_15_ega_zone_a_pct,fold14/test_horizon_15_ega_zone_a_count,fold14/test_horizon_15_ega_zone_b_pct,fold14/test_horizon_15_ega_zone_b_count,fold14/test_horizon_15_ega_zone_c_pct,fold14/test_horizon_15_ega_zone_c_count,fold14/test_horizon_15_ega_zone_d_pct,fold14/test_horizon_15_ega_zone_d_count,fold14/test_horizon_15_ega_zone_e_pct,fold14/test_horizon_15_ega_zone_e_count,fold14/test_horizon_30_mae,fold14/test_horizon_30_rmse,fold14/test_horizon_30_mard,fold14/test_horizon_30_r2,fold14/test_horizon_30_pearson,fold14/test_horizon_30_ega_zone_a_pct,fold14/test_horizon_30_ega_zone_a_count,fold14/test_horizon_30_ega_zone_b_pct,fold14/test_horizon_30_ega_zone_b_count,fold14/test_horizon_30_ega_zone_c_pct,fold14/test_horizon_30_ega_zone_c_count,fold14/test_horizon_30_ega_zone_d_pct,fold14/test_horizon_30_ega_zone_d_count,fold14/test_horizon_30_ega_zone_e_pct,fold14/test_horizon_30_ega_zone_e_count,fold14/test_horizon_45_mae,fold14/test_horizon_45_rmse,fold14/test_horizon_45_mard,fold14/test_horizon_45_r2,fold14/test_horizon_45_pearson,fold14/test_horizon_45_ega_zone_a_pct,fold14/test_horizon_45_ega_zone_a_count,fold14/test_horizon_45_ega_zone_b_pct,fold14/test_horizon_45_ega_zone_b_count,fold14/test_horizon_45_ega_zone_c_pct,fold14/test_horizon_45_ega_zone_c_count,fold14/test_horizon_45_ega_zone_d_pct,fold14/test_horizon_45_ega_zone_d_count,fold14/test_horizon_45_ega_zone_e_pct,fold14/test_horizon_45_ega_zone_e_count,fold14/test_horizon_60_mae,fold14/test_horizon_60_rmse,fold14/test_horizon_60_mard,fold14/test_horizon_60_r2,fold14/test_horizon_60_pearson,fold14/test_horizon_60_ega_zone_a_pct,fold14/test_horizon_60_ega_zone_a_count,fold14/test_horizon_60_ega_zone_b_pct,fold14/test_horizon_60_ega_zone_b_count,fold14/test_horizon_60_ega_zone_c_pct,fold14/test_horizon_60_ega_zone_c_count,fold14/test_horizon_60_ega_zone_d_pct,fold14/test_horizon_60_ega_zone_d_count,fold14/test_horizon_60_ega_zone_e_pct,fold14/test_horizon_60_ega_zone_e_count
0,0.3111588998228057,11.330345153808594,17.319658279418945,9.192724227905273,0.3640245795249939,0.6273013353347778,87.69586944580078,4925.0,12.250712394714355,688.0,0.0,0.0,0.053418807685375214,3.0,0.0,0.0,6.028679847717285,8.888192176818848,4.988053321838379,0.8303232789039612,0.911904513835907,97.86324310302734,1374.0,2.136752128601074,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.682974815368652,15.912181854248047,8.690651893615723,0.4571514129638672,0.6890500783920288,89.81481170654297,1261.0,10.113959312438965,142.0,0.0,0.0,0.07122506946325302,1.0,0.0,0.0,13.526103973388672,19.76287841796875,10.92036247253418,0.173564612865448,0.48472943902015686,82.54985809326172,1159.0,17.378917694091797,244.0,0.0,0.0,0.07122506946325302,1.0,0.0,0.0,15.083622932434082,21.84292221069336,12.171829223632812,0.010145962238311768,0.34502148628234863,80.55555725097656,1131.0,19.373218536376953,272.0,0.0,0.0,0.07122506946325302,1.0,0.0,0.0
step,fold15/train_loss,fold15/val_mae,fold15/val_rmse,fold15/val_mard,fold15/val_r2,fold15/val_pearson,fold15/val_ega_zone_a_pct,fold15/val_ega_zone_a_count,fold15/val_ega_zone_b_pct,fold15/val_ega_zone_b_count,fold15/val_ega_zone_c_pct,fold15/val_ega_zone_c_count,fold15/val_ega_zone_d_pct,fold15/val_ega_zone_d_count,fold15/val_ega_zone_e_pct,fold15/val_ega_zone_e_count,fold15/val_horizon_15_mae,fold15/val_horizon_15_rmse,fold15/val_horizon_15_mard,fold15/val_horizon_15_r2,fold15/val_horizon_15_pearson,fold15/val_horizon_15_ega_zone_a_pct,fold15/val_horizon_15_ega_zone_a_count,fold15/val_horizon_15_ega_zone_b_pct,fold15/val_horizon_15_ega_zone_b_count,fold15/val_horizon_15_ega_zone_c_pct,fold15/val_horizon_15_ega_zone_c_count,fold15/val_horizon_15_ega_zone_d_pct,fold15/val_horizon_15_ega_zone_d_count,fold15/val_horizon_15_ega_zone_e_pct,fold15/val_horizon_15_ega_zone_e_count,fold15/val_horizon_30_mae,fold15/val_horizon_30_rmse,fold15/val_horizon_30_mard,fold15/val_horizon_30_r2,fold15/val_horizon_30_pearson,fold15/val_horizon_30_ega_zone_a_pct,fold15/val_horizon_30_ega_zone_a_count,fold15/val_horizon_30_ega_zone_b_pct,fold15/val_horizon_30_ega_zone_b_count,fold15/val_horizon_30_ega_zone_c_pct,fold15/val_horizon_30_ega_zone_c_count,fold15/val_horizon_30_ega_zone_d_pct,fold15/val_horizon_30_ega_zone_d_count,fold15/val_horizon_30_ega_zone_e_pct,fold15/val_horizon_30_ega_zone_e_count,fold15/val_horizon_45_mae,fold15/val_horizon_45_rmse,fold15/val_horizon_45_mard,fold15/val_horizon_45_r2,fold15/val_horizon_45_pearson,fold15/val_horizon_45_ega_zone_a_pct,fold15/val_horizon_45_ega_zone_a_count,fold15/val_horizon_45_ega_zone_b_pct,fold15/val_horizon_45_ega_zone_b_count,fold15/val_horizon_45_ega_zone_c_pct,fold15/val_horizon_45_ega_zone_c_count,fold15/val_horizon_45_ega_zone_d_pct,fold15/val_horizon_45_ega_zone_d_count,fold15/val_horizon_45_ega_zone_e_pct,fold15/val_horizon_45_ega_zone_e_count,fold15/val_horizon_60_mae,fold15/val_horizon_60_rmse,fold15/val_horizon_60_mard,fold15/val_horizon_60_r2,fold15/val_horizon_60_pearson,fold15/val_horizon_60_ega_zone_a_pct,fold15/val_horizon_60_ega_zone_a_count,fold15/val_horizon_60_ega_zone_b_pct,fold15/val_horizon_60_ega_zone_b_count,fold15/val_horizon_60_ega_zone_c_pct,fold15/val_horizon_60_ega_zone_c_count,fold15/val_horizon_60_ega_zone_d_pct,fold15/val_horizon_60_ega_zone_d_count,fold15/val_horizon_60_ega_zone_e_pct,fold15/val_horizon_60_ega_zone_e_count,fold15/diag_graph_prior_weight,fold15/diag_graph_residual_mean,fold15/diag_horizon_query_similarity,fold15/diag_horizon_progressive_gate,fold15/diag_horizon_attention_similarity,fold15/diag_horizon_attention_entropy,fold15/diag_horizon_curriculum_progress,fold15/diag_loss_horizon_weight_0,fold15/diag_loss_horizon_weight_1,fold15/diag_loss_horizon_weight_2,fold15/diag_loss_horizon_weight_3
1,0.24772339006649932,11.60820484161377,18.838809967041016,10.10148811340332,0.44297462701797485,0.6968050003051758,86.3463363647461,18150.0,13.00190258026123,2733.0,0.004757374059408903,1.0,0.6374881267547607,134.0,0.009514748118817806,2.0,6.69075345993042,10.363038063049316,5.834774971008301,0.8318858742713928,0.9129059314727783,95.87060546875,5038.0,3.882016897201538,204.0,0.0,0.0,0.24738344550132751,13.0,0.0,0.0,10.940716743469238,16.985488891601562,9.50526237487793,0.5475963354110718,0.7550875544548035,87.30732727050781,4588.0,12.140817642211914,638.0,0.0,0.0,0.5518553853034973,29.0,0.0,0.0,13.483766555786133,21.104825973510742,11.69088363647461,0.30005788803100586,0.6117466688156128,82.62606811523438,4342.0,16.555660247802734,870.0,0.0,0.0,0.8182682991027832,43.0,0.0,0.0,15.317585945129395,24.04766082763672,13.375028610229492,0.09024828672409058,0.48729407787323,79.58135223388672,4182.0,19.429115295410156,1021.0,0.019029496237635612,1.0,0.9324452877044678,49.0,0.038058992475271225,2.0,1.001201868057251,0.011798549443483353,-0.0034564079251140356,0.11920291930437088,0.999978244304657,0.9999904632568359,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
