step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
11,0.20968258006192136,10.234286308288574,14.997222900390625,9.36948013305664,0.2862921953201294,0.596110463142395,87.54096984863281,17095.0,12.028882026672363,2349.0,0.0,0.0,0.4301515817642212,84.0,0.0,0.0,5.944519996643066,8.44117546081543,5.493644714355469,0.7765135169029236,0.8862327337265015,97.37812042236328,4754.0,2.4580090045928955,120.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.159775733947754,14.492620468139648,9.283571243286133,0.33708006143569946,0.6360114812850952,87.93527221679688,4293.0,11.593608856201172,566.0,0.0,0.0,0.47111836075782776,23.0,0.0,0.0,11.994475364685059,16.977428436279297,10.964065551757812,0.08088713884353638,0.4511021375656128,83.18312072753906,4061.0,16.263826370239258,794.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,12.838372230529785,18.16986846923828,11.736641883850098,-0.06055951118469238,0.32509538531303406,81.66735076904297,3987.0,17.80008316040039,869.0,0.0,0.0,0.532568633556366,26.0,0.0,0.0,0.10401466488838196,0.11920291930437088,0.967932403087616,0.8695598840713501,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.20911202791761696,10.257440567016602,15.051130294799805,9.392521858215332,0.2811521887779236,0.5925998091697693,87.4795150756836,17083.0,12.09033203125,2361.0,0.0,0.0,0.4301515817642212,84.0,0.0,0.0,5.926018714904785,8.431556701660156,5.479015350341797,0.7770226001739502,0.8861677646636963,97.4395751953125,4757.0,2.3965587615966797,117.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.152300834655762,14.507482528686523,9.280792236328125,0.3357197642326355,0.6335618495941162,87.81237030029297,4287.0,11.716509819030762,572.0,0.0,0.0,0.47111836075782776,23.0,0.0,0.0,12.036438941955566,17.044761657714844,10.999262809753418,0.0735822319984436,0.44592130184173584,83.12166595458984,4058.0,16.32527732849121,797.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,12.915007591247559,18.277414321899414,11.811017990112305,-0.0731515884399414,0.3194824457168579,81.54444885253906,3981.0,17.922983169555664,875.0,0.0,0.0,0.532568633556366,26.0,0.0,0.0,0.107044517993927,0.11920291930437088,0.9764935970306396,0.8654006719589233,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.20743998616013845,10.282709121704102,15.082655906677246,9.417767524719238,0.2781376242637634,0.591942548751831,87.32588958740234,17053.0,12.233715057373047,2389.0,0.0,0.0,0.4403932988643646,86.0,0.0,0.0,5.916574954986572,8.419044494628906,5.4692912101745605,0.7776839137077332,0.8864399194717407,97.39860534667969,4755.0,2.437525510787964,119.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.16901683807373,14.51244831085205,9.29531192779541,0.3352649211883545,0.6336179971694946,87.64850616455078,4279.0,11.859893798828125,579.0,0.0,0.0,0.4916017949581146,24.0,0.0,0.0,12.060287475585938,17.07611846923828,11.024214744567871,0.07017046213150024,0.44586342573165894,83.10118865966797,4057.0,16.345760345458984,798.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,12.984959602355957,18.35376739501953,11.882253646850586,-0.08213627338409424,0.31960171461105347,81.15526580810547,3962.0,18.291683197021484,893.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,0.10226259380578995,0.11920291930437088,0.9706099033355713,0.8669323325157166,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.20612565727886123,10.310285568237305,15.144264221191406,9.441802978515625,0.2722284197807312,0.5895331501960754,87.33100891113281,17054.0,12.228594779968262,2388.0,0.0,0.0,0.4403932988643646,86.0,0.0,0.0,5.9215312004089355,8.413619995117188,5.4709954261779785,0.7779702544212341,0.8868864178657532,97.29618835449219,4750.0,2.539942502975464,124.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.205448150634766,14.589775085449219,9.326408386230469,0.3281622529029846,0.6311103105545044,87.54608917236328,4274.0,11.982793807983398,585.0,0.0,0.0,0.47111836075782776,23.0,0.0,0.0,12.092634201049805,17.148033142089844,11.051929473876953,0.062322139739990234,0.44128167629241943,83.08070373535156,4056.0,16.345760345458984,798.0,0.0,0.0,0.5735354423522949,28.0,0.0,0.0,13.021528244018555,18.4306640625,11.91788101196289,-0.09122300148010254,0.31581732630729675,81.40106964111328,3974.0,18.045883178710938,881.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,0.10492949932813644,0.11920291930437088,0.9788743853569031,0.864847719669342,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.20577594420196177,10.347962379455566,15.194371223449707,9.48310375213623,0.2674044966697693,0.5878822207450867,87.18251037597656,17025.0,12.387341499328613,2419.0,0.0,0.0,0.4301515817642212,84.0,0.0,0.0,5.928614139556885,8.457256317138672,5.482380390167236,0.7756612300872803,0.8858910202980042,97.2552261352539,4748.0,2.580909490585327,126.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.215766906738281,14.635154724121094,9.342962265014648,0.32397639751434326,0.6284445524215698,87.60753631591797,4277.0,11.921343803405762,582.0,0.0,0.0,0.47111836075782776,23.0,0.0,0.0,12.165817260742188,17.214336395263672,11.12769889831543,0.05505704879760742,0.4398112893104553,82.81442260742188,4043.0,16.632526397705078,812.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,13.081653594970703,18.47780990600586,11.9793701171875,-0.09681284427642822,0.31677931547164917,81.05284881591797,3957.0,18.414583206176758,899.0,0.0,0.0,0.532568633556366,26.0,0.0,0.0,0.1146627888083458,0.11920291930437088,0.9811015129089355,0.871491014957428,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.20198157436255984,10.350357055664062,15.205355644226074,9.479321479797363,0.26634496450424194,0.5893887281417847,87.00328063964844,16990.0,12.566571235656738,2454.0,0.0,0.0,0.4301515817642212,84.0,0.0,0.0,5.89337682723999,8.393378257751465,5.450740814208984,0.7790372967720032,0.8878478407859802,97.2347412109375,4747.0,2.601392984390259,127.0,0.0,0.0,0.1638672649860382,8.0,0.0,0.0,10.19125747680664,14.59293270111084,9.312499046325684,0.3278713822364807,0.6311931014060974,87.52560424804688,4273.0,12.003276824951172,586.0,0.0,0.0,0.47111836075782776,23.0,0.0,0.0,12.173290252685547,17.235076904296875,11.127729415893555,0.05277872085571289,0.4430508315563202,82.60958862304688,4033.0,16.83736228942871,822.0,0.0,0.0,0.5530520081520081,27.0,0.0,0.0,13.143499374389648,18.556964874267578,12.026315689086914,-0.10623002052307129,0.3188236355781555,80.64317321777344,3937.0,18.82425308227539,919.0,0.0,0.0,0.532568633556366,26.0,0.0,0.0,0.11807892471551895,0.11920291930437088,0.981818675994873,0.8681139945983887,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold12/test_loss,fold12/test_mae,fold12/test_rmse,fold12/test_mard,fold12/test_r2,fold12/test_pearson,fold12/test_ega_zone_a_pct,fold12/test_ega_zone_a_count,fold12/test_ega_zone_b_pct,fold12/test_ega_zone_b_count,fold12/test_ega_zone_c_pct,fold12/test_ega_zone_c_count,fold12/test_ega_zone_d_pct,fold12/test_ega_zone_d_count,fold12/test_ega_zone_e_pct,fold12/test_ega_zone_e_count,fold12/test_horizon_15_mae,fold12/test_horizon_15_rmse,fold12/test_horizon_15_mard,fold12/test_horizon_15_r2,fold12/test_horizon_15_pearson,fold12/test_horizon_15_ega_zone_a_pct,fold12/test_horizon_15_ega_zone_a_count,fold12/test_horizon_15_ega_zone_b_pct,fold12/test_horizon_15_ega_zone_b_count,fold12/test_horizon_15_ega_zone_c_pct,fold12/test_horizon_15_ega_zone_c_count,fold12/test_horizon_15_ega_zone_d_pct,fold12/test_horizon_15_ega_zone_d_count,fold12/test_horizon_15_ega_zone_e_pct,fold12/test_horizon_15_ega_zone_e_count,fold12/test_horizon_30_mae,fold12/test_horizon_30_rmse,fold12/test_horizon_30_mard,fold12/test_horizon_30_r2,fold12/test_horizon_30_pearson,fold12/test_horizon_30_ega_zone_a_pct,fold12/test_horizon_30_ega_zone_a_count,fold12/test_horizon_30_ega_zone_b_pct,fold12/test_horizon_30_ega_zone_b_count,fold12/test_horizon_30_ega_zone_c_pct,fold12/test_horizon_30_ega_zone_c_count,fold12/test_horizon_30_ega_zone_d_pct,fold12/test_horizon_30_ega_zone_d_count,fold12/test_horizon_30_ega_zone_e_pct,fold12/test_horizon_30_ega_zone_e_count,fold12/test_horizon_45_mae,fold12/test_horizon_45_rmse,fold12/test_horizon_45_mard,fold12/test_horizon_45_r2,fold12/test_horizon_45_pearson,fold12/test_horizon_45_ega_zone_a_pct,fold12/test_horizon_45_ega_zone_a_count,fold12/test_horizon_45_ega_zone_b_pct,fold12/test_horizon_45_ega_zone_b_count,fold12/test_horizon_45_ega_zone_c_pct,fold12/test_horizon_45_ega_zone_c_count,fold12/test_horizon_45_ega_zone_d_pct,fold12/test_horizon_45_ega_zone_d_count,fold12/test_horizon_45_ega_zone_e_pct,fold12/test_horizon_45_ega_zone_e_count,fold12/test_horizon_60_mae,fold12/test_horizon_60_rmse,fold12/test_horizon_60_mard,fold12/test_horizon_60_r2,fold12/test_horizon_60_pearson,fold12/test_horizon_60_ega_zone_a_pct,fold12/test_horizon_60_ega_zone_a_count,fold12/test_horizon_60_ega_zone_b_pct,fold12/test_horizon_60_ega_zone_b_count,fold12/test_horizon_60_ega_zone_c_pct,fold12/test_horizon_60_ega_zone_c_count,fold12/test_horizon_60_ega_zone_d_pct,fold12/test_horizon_60_ega_zone_d_count,fold12/test_horizon_60_ega_zone_e_pct,fold12/test_horizon_60_ega_zone_e_count
0,0.24359763013829583,9.04845142364502,14.814507484436035,7.175058841705322,0.40365713834762573,0.6625401973724365,92.55735778808594,6616.0,7.442641258239746,532.0,0.0,0.0,0.0,0.0,0.0,0.0,5.366818428039551,8.158271789550781,4.30537748336792,0.8208709359169006,0.9083014130592346,98.4331283569336,1759.0,1.5668717622756958,28.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11660099029541,14.358149528503418,7.222729206085205,0.4400901198387146,0.6890445947647095,92.16564178466797,1647.0,7.834359169006348,140.0,0.0,0.0,0.0,0.0,0.0,0.0,10.559004783630371,16.878042221069336,8.358969688415527,0.22308915853500366,0.5361049175262451,89.87129211425781,1606.0,10.128707885742188,181.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15138053894043,17.896827697753906,8.813161849975586,0.12409722805023193,0.4509374797344208,89.7593765258789,1604.0,10.24062728881836,183.0,0.0,0.0,0.0,0.0,0.0,0.0
step,fold13/train_loss,fold13/val_mae,fold13/val_rmse,fold13/val_mard,fold13/val_r2,fold13/val_pearson,fold13/val_ega_zone_a_pct,fold13/val_ega_zone_a_count,fold13/val_ega_zone_b_pct,fold13/val_ega_zone_b_count,fold13/val_ega_zone_c_pct,fold13/val_ega_zone_c_count,fold13/val_ega_zone_d_pct,fold13/val_ega_zone_d_count,fold13/val_ega_zone_e_pct,fold13/val_ega_zone_e_count,fold13/val_horizon_15_mae,fold13/val_horizon_15_rmse,fold13/val_horizon_15_mard,fold13/val_horizon_15_r2,fold13/val_horizon_15_pearson,fold13/val_horizon_15_ega_zone_a_pct,fold13/val_horizon_15_ega_zone_a_count,fold13/val_horizon_15_ega_zone_b_pct,fold13/val_horizon_15_ega_zone_b_count,fold13/val_horizon_15_ega_zone_c_pct,fold13/val_horizon_15_ega_zone_c_count,fold13/val_horizon_15_ega_zone_d_pct,fold13/val_horizon_15_ega_zone_d_count,fold13/val_horizon_15_ega_zone_e_pct,fold13/val_horizon_15_ega_zone_e_count,fold13/val_horizon_30_mae,fold13/val_horizon_30_rmse,fold13/val_horizon_30_mard,fold13/val_horizon_30_r2,fold13/val_horizon_30_pearson,fold13/val_horizon_30_ega_zone_a_pct,fold13/val_horizon_30_ega_zone_a_count,fold13/val_horizon_30_ega_zone_b_pct,fold13/val_horizon_30_ega_zone_b_count,fold13/val_horizon_30_ega_zone_c_pct,fold13/val_horizon_30_ega_zone_c_count,fold13/val_horizon_30_ega_zone_d_pct,fold13/val_horizon_30_ega_zone_d_count,fold13/val_horizon_30_ega_zone_e_pct,fold13/val_horizon_30_ega_zone_e_count,fold13/val_horizon_45_mae,fold13/val_horizon_45_rmse,fold13/val_horizon_45_mard,fold13/val_horizon_45_r2,fold13/val_horizon_45_pearson,fold13/val_horizon_45_ega_zone_a_pct,fold13/val_horizon_45_ega_zone_a_count,fold13/val_horizon_45_ega_zone_b_pct,fold13/val_horizon_45_ega_zone_b_count,fold13/val_horizon_45_ega_zone_c_pct,fold13/val_horizon_45_ega_zone_c_count,fold13/val_horizon_45_ega_zone_d_pct,fold13/val_horizon_45_ega_zone_d_count,fold13/val_horizon_45_ega_zone_e_pct,fold13/val_horizon_45_ega_zone_e_count,fold13/val_horizon_60_mae,fold13/val_horizon_60_rmse,fold13/val_horizon_60_mard,fold13/val_horizon_60_r2,fold13/val_horizon_60_pearson,fold13/val_horizon_60_ega_zone_a_pct,fold13/val_horizon_60_ega_zone_a_count,fold13/val_horizon_60_ega_zone_b_pct,fold13/val_horizon_60_ega_zone_b_count,fold13/val_horizon_60_ega_zone_c_pct,fold13/val_horizon_60_ega_zone_c_count,fold13/val_horizon_60_ega_zone_d_pct,fold13/val_horizon_60_ega_zone_d_count,fold13/val_horizon_60_ega_zone_e_pct,fold13/val_horizon_60_ega_zone_e_count,fold13/diag_horizon_query_similarity,fold13/diag_horizon_progressive_gate,fold13/diag_horizon_attention_similarity,fold13/diag_horizon_attention_entropy,fold13/diag_horizon_curriculum_progress,fold13/diag_loss_horizon_weight_0,fold13/diag_loss_horizon_weight_1,fold13/diag_loss_horizon_weight_2,fold13/diag_loss_horizon_weight_3
1,0.23896343417454957,11.619474411010742,17.22381019592285,9.630375862121582,0.3398579955101013,0.6401705145835876,87.09640502929688,15106.0,12.76522159576416,2214.0,0.0,0.0,0.138376384973526,24.0,0.0,0.0,6.928398132324219,10.128849029541016,5.7309041023254395,0.7706953883171082,0.8814426064491272,97.0479736328125,4208.0,2.9520294666290283,128.0,0.0,0.0,0.0,0.0,0.0,0.0,11.174081802368164,16.335203170776367,9.27206039428711,0.4051726460456848,0.6753321886062622,87.96125793457031,3814.0,11.877306938171387,515.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,13.591073989868164,19.525497436523438,11.24679183959961,0.15247857570648193,0.5299530029296875,82.74907684326172,3588.0,17.066421508789062,740.0,0.0,0.0,0.18450184166431427,8.0,0.0,0.0,14.784345626831055,20.87968635559082,12.271749496459961,0.034822940826416016,0.45495977997779846,80.62730407714844,3496.0,19.165128707885742,831.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.10249382257461548,0.11920291930437088,0.999971330165863,0.9999896287918091,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.23609816235701625,11.531999588012695,16.90841293334961,9.541224479675293,0.3638134002685547,0.6438247561454773,87.94396209716797,15253.0,11.900368690490723,2064.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.888169288635254,9.971359252929688,5.701644420623779,0.7777706980705261,0.8840498328208923,97.16328430175781,4213.0,2.790590286254883,121.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,11.140448570251465,16.07924461364746,9.224576950073242,0.4236674904823303,0.6791935563087463,88.97601318359375,3858.0,10.86254596710205,471.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,13.475366592407227,19.131725311279297,11.137001991271973,0.1863178014755249,0.5313262343406677,83.85608673095703,3636.0,15.936346054077148,691.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.624017715454102,20.483762741088867,12.101675987243652,0.0710795521736145,0.45123961567878723,81.78044891357422,3546.0,18.011993408203125,781.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.1024707779288292,0.11920291930437088,0.9997767806053162,0.9998096227645874,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.23705445431026198,11.462640762329102,16.809688568115234,9.495821952819824,0.3712207078933716,0.6456329822540283,87.97855377197266,15259.0,11.865774154663086,2058.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.844672679901123,9.908880233764648,5.674830436706543,0.7805469036102295,0.8850498795509338,97.18634796142578,4214.0,2.7675275802612305,120.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,11.090545654296875,15.993946075439453,9.185739517211914,0.4297659993171692,0.6817061901092529,88.95294952392578,3857.0,10.885608673095703,472.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,13.395774841308594,19.009050369262695,11.0903959274292,0.19671934843063354,0.5331411361694336,84.04058837890625,3644.0,15.75184440612793,683.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.519572257995605,20.369739532470703,12.032326698303223,0.08139246702194214,0.4505516290664673,81.73431396484375,3544.0,18.05811882019043,783.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.10436984896659851,0.11920291930437088,0.9972310066223145,0.9989992380142212,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.2362749661554583,11.342666625976562,16.613248825073242,9.397279739379883,0.3858308792114258,0.6500481367111206,88.10540008544922,15281.0,11.738929748535156,2036.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.826374530792236,9.85318660736084,5.657837867736816,0.7830069065093994,0.8862752318382263,97.370849609375,4222.0,2.5830256938934326,112.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,10.993348121643066,15.840516090393066,9.106749534606934,0.44065403938293457,0.6844723224639893,88.95294952392578,3857.0,10.885608673095703,472.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,13.21921157836914,18.77190589904785,10.945266723632812,0.21663665771484375,0.5376013517379761,84.38653564453125,3659.0,15.405903816223145,668.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.331734657287598,20.09000587463379,11.879264831542969,0.10644924640655518,0.45526501536369324,81.71125793457031,3543.0,18.081180572509766,784.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.12213554233312607,0.11920291930437088,0.9932708144187927,0.9954820871353149,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.2358211086566667,11.23777961730957,16.47884178161621,9.299581527709961,0.39572829008102417,0.6534618139266968,88.35908508300781,15325.0,11.48523998260498,1992.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.772258758544922,9.791521072387695,5.614874839782715,0.7857144474983215,0.8876930475234985,97.39391326904297,4223.0,2.5599629878997803,111.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,10.885831832885742,15.705206871032715,9.010135650634766,0.45016908645629883,0.6883730292320251,89.2066421508789,3868.0,10.631918907165527,461.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,13.08869743347168,18.610286712646484,10.817291259765625,0.23006761074066162,0.5399332642555237,84.73247528076172,3674.0,15.05996322631836,653.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.204326629638672,19.933359146118164,11.756026268005371,0.12032943964004517,0.45475709438323975,82.10332489013672,3560.0,17.689115524291992,767.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.13627170026302338,0.11920291930437088,0.9889023303985596,0.9872108101844788,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.23546889947545796,11.13210391998291,16.365230560302734,9.202765464782715,0.40403175354003906,0.6569003462791443,88.55512237548828,15359.0,11.289206504821777,1958.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.690132141113281,9.653909683227539,5.549691200256348,0.7916953563690186,0.8910284638404846,97.48616027832031,4227.0,2.467712163925171,107.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,10.786665916442871,15.570929527282715,8.919772148132324,0.4595308303833008,0.6921961307525635,89.46033477783203,3879.0,10.378229141235352,450.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,12.966018676757812,18.47730255126953,10.701753616333008,0.24103164672851562,0.5433384776115417,84.89391326904297,3681.0,14.898523330688477,646.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.085596084594727,19.85498809814453,11.639845848083496,0.1272328495979309,0.45511043071746826,82.38007354736328,3572.0,17.41236114501953,755.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.15036965906620026,0.11920291930437088,0.9880084991455078,0.9750629663467407,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.2331946593062327,11.077691078186035,16.28851318359375,9.14844799041748,0.40960627794265747,0.6595292687416077,88.60124206542969,15367.0,11.243081092834473,1950.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,6.498628616333008,9.307695388793945,5.394864559173584,0.8063681125640869,0.8994656801223755,97.80904388427734,4241.0,2.144834041595459,93.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,10.730916023254395,15.455391883850098,8.866532325744629,0.4675217270851135,0.6959882974624634,89.48339080810547,3880.0,10.3551664352417,449.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,12.961148262023926,18.427865982055664,10.687015533447266,0.24508744478225708,0.542144775390625,84.89391326904297,3681.0,14.898523330688477,646.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.12006664276123,19.90411949157715,11.645380020141602,0.12290823459625244,0.4479823112487793,82.21863555908203,3565.0,17.573801040649414,762.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.16743235290050507,0.11920291930437088,0.9863278269767761,0.9548451900482178,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.22911513886283466,10.810139656066895,16.02985382080078,8.927721977233887,0.42820805311203003,0.6734372973442078,89.15474700927734,15463.0,10.689576148986816,1854.0,0.0,0.0,0.15567342936992645,27.0,0.0,0.0,5.857389450073242,8.345515251159668,4.901447296142578,0.8443321585655212,0.9195244908332825,98.4086685180664,4267.0,1.5452029705047607,67.0,0.0,0.0,0.04612546041607857,2.0,0.0,0.0,10.427188873291016,15.031221389770508,8.62179183959961,0.49634820222854614,0.716323733329773,90.35977935791016,3918.0,9.478781700134277,411.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,12.876585960388184,18.3363094329834,10.601076126098633,0.2525702714920044,0.5491037368774414,85.26290893554688,3697.0,14.529520034790039,630.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,14.079395294189453,19.900238037109375,11.586573600769043,0.12325036525726318,0.4522741138935089,82.58763885498047,3581.0,17.204797744750977,746.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.17901217937469482,0.11920291930437088,0.9866094589233398,0.9309557676315308,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.22542453071158836,10.565324783325195,15.71137523651123,8.733526229858398,0.4507029056549072,0.6880844831466675,89.5295181274414,15528.0,10.320571899414062,1790.0,0.0,0.0,0.14990775287151337,26.0,0.0,0.0,5.48911190032959,7.776686668395996,4.612732887268066,0.8648295402526855,0.9303403496742249,98.77767944335938,4283.0,1.199262022972107,52.0,0.0,0.0,0.023062730208039284,1.0,0.0,0.0,10.145010948181152,14.590065956115723,8.401711463928223,0.5254780054092407,0.7347665429115295,91.09778594970703,3950.0,8.740774154663086,379.0,0.0,0.0,0.16143910586833954,7.0,0.0,0.0,12.67663860321045,18.070405960083008,10.439874649047852,0.27409082651138306,0.5645284056663513,85.56272888183594,3710.0,14.229704856872559,617.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,13.950542449951172,19.68509292602539,11.479788780212402,0.1421053409576416,0.4626636803150177,82.67989349365234,3585.0,17.112545013427734,742.0,0.0,0.0,0.207564577460289,9.0,0.0,0.0,0.2012070268392563,0.11920291930437088,0.9865157604217529,0.9133090972900391,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
